IPK,Sertifikasi,Sertifikasi Professional,Prestasi Nasional,Kompetisi Top 3 Nasional,Prestasi Internasional,Kompetisi Top 3 Internasional,Intern,Volunteer,Beasiswa,Nilai Bobot,Rank
3.73,1,2,2,1,0,0,2,7,Beasiswa Aperti BUMN,0.1721282868,11393
3.89,1,0,5,4,0,0,5,6,Beasiswa Aperti BUMN,0.2156926571,8519
3.3,1,1,1,2,0,0,1,9,Beasiswa Aperti BUMN,0.1141056716,13642
3.97,1,1,1,0,0,0,2,10,Beasiswa Aperti BUMN,0.2017587778,9409
3.62,1,2,1,0,0,0,6,14,Beasiswa Aperti BUMN,0.1699301196,11529
3.93,2,2,1,3,0,0,5,1,Beasiswa Aperti BUMN,0.2028158997,9342
3.51,0,1,4,2,0,0,0,12,Beasiswa Aperti BUMN,0.159077259,12098
3.65,0,2,4,1,0,0,6,13,Beasiswa Aperti BUMN,0.1827908498,10716
3.02,2,2,1,3,0,0,4,8,Beasiswa Aperti BUMN,0.09764940899,13874
3.31,1,2,3,4,0,0,3,4,Beasiswa Aperti BUMN,0.1367473406,13058
3.66,0,1,5,3,0,0,5,9,Beasiswa Aperti BUMN,0.1870560975,10457
3.96,2,1,0,2,0,0,7,3,Beasiswa Aperti BUMN,0.2029242032,9329
3.85,2,1,3,1,0,0,1,6,Beasiswa Aperti BUMN,0.18758919,10426
3.17,2,0,3,1,0,0,9,11,Beasiswa Aperti BUMN,0.1217465417,13470
3.39,2,0,3,3,0,0,9,9,Beasiswa Aperti BUMN,0.1524042744,12418
3.96,1,2,5,1,0,0,2,12,Beasiswa Aperti BUMN,0.2186074649,8348
3.39,2,2,3,1,0,0,2,11,Beasiswa Aperti BUMN,0.1369908983,13051
3.09,2,1,2,4,0,0,6,19,Beasiswa Aperti BUMN,0.1516984914,12448
3.85,0,2,5,3,0,0,8,13,Beasiswa Aperti BUMN,0.221902901,8178
3.82,1,0,2,1,0,0,6,15,Beasiswa Aperti BUMN,0.1979598756,9684
3.68,0,1,4,2,0,0,5,15,Beasiswa Aperti BUMN,0.1905630276,10231
3.62,0,2,0,3,0,0,6,3,Beasiswa Aperti BUMN,0.16334957,11876
3.83,2,0,2,0,0,0,7,14,Beasiswa Aperti BUMN,0.1968765006,9769
3.27,0,1,2,2,0,0,7,12,Beasiswa Aperti BUMN,0.1305117127,13248
3.29,2,2,1,4,0,0,7,10,Beasiswa Aperti BUMN,0.1447999746,12750
3.22,2,0,2,4,0,0,1,0,Beasiswa Aperti BUMN,0.1135168264,13655
3.36,1,1,3,3,0,0,4,8,Beasiswa Aperti BUMN,0.1376510046,13031
3.04,1,0,1,1,0,0,9,4,Beasiswa Aperti BUMN,0.0844517232,13957
3.55,1,1,2,2,0,0,6,0,Beasiswa Aperti BUMN,0.1477285342,12613
3.09,0,2,3,0,0,0,7,6,Beasiswa Aperti BUMN,0.09745194702,13876
3.39,2,2,2,2,0,0,3,5,Beasiswa Aperti BUMN,0.1275894922,13326
3.26,2,2,4,4,0,0,9,0,Beasiswa Aperti BUMN,0.1462447237,12685
3.62,2,1,2,0,0,0,1,10,Beasiswa Aperti BUMN,0.1567256765,12205
3.69,0,2,2,4,0,0,7,4,Beasiswa Aperti BUMN,0.1850781087,10589
3.54,0,1,5,1,0,0,0,13,Beasiswa Aperti BUMN,0.1662683882,11716
3.43,1,2,1,0,0,0,3,12,Beasiswa Aperti BUMN,0.1365315842,13067
3.91,0,2,4,0,0,0,9,11,Beasiswa Aperti BUMN,0.2134789688,8656
3.21,1,1,1,0,0,0,7,2,Beasiswa Aperti BUMN,0.0930995133,13914
3.79,1,2,4,2,0,0,2,13,Beasiswa Aperti BUMN,0.1991688436,9608
3.89,0,2,1,2,0,0,2,19,Beasiswa Aperti BUMN,0.2146259901,8578
3.23,2,0,1,3,0,0,8,7,Beasiswa Aperti BUMN,0.1211779776,13486
3.39,1,0,4,0,0,0,6,8,Beasiswa Aperti BUMN,0.1352634339,13109
3.13,0,0,5,2,0,0,8,15,Beasiswa Aperti BUMN,0.1438244863,12796
3.74,2,0,3,2,0,0,8,14,Beasiswa Aperti BUMN,0.19592211,9847
3.47,2,0,2,4,0,0,3,8,Beasiswa Aperti BUMN,0.1537701827,12354
3.15,0,1,4,2,0,0,3,19,Beasiswa Aperti BUMN,0.1443068596,12772
3.61,1,1,4,4,0,0,8,8,Beasiswa Aperti BUMN,0.1866673294,10475
3.71,0,1,5,1,0,0,9,17,Beasiswa Aperti BUMN,0.2054463881,9154
3.22,1,0,5,2,0,0,6,6,Beasiswa Aperti BUMN,0.1260768805,13366
3.68,2,0,0,1,0,0,5,13,Beasiswa Aperti BUMN,0.1718309972,11408
3.78,0,2,3,0,0,0,4,11,Beasiswa Aperti BUMN,0.1869922188,10462
3.98,2,1,3,3,0,0,6,12,Beasiswa Aperti BUMN,0.2240738843,8052
3.85,2,1,2,0,0,0,1,15,Beasiswa Aperti BUMN,0.1961329686,9830
3.8,1,1,5,3,0,0,4,9,Beasiswa Aperti BUMN,0.2029011193,9334
3.83,2,2,2,2,0,0,2,2,Beasiswa Aperti BUMN,0.1849016792,10602
3.84,2,1,3,3,0,0,8,2,Beasiswa Aperti BUMN,0.1989774652,9622
3.61,2,1,4,4,0,0,3,16,Beasiswa Aperti BUMN,0.1943820797,9952
3.46,0,0,0,3,0,0,1,12,Beasiswa Aperti BUMN,0.1462400939,12686
3.59,0,1,1,4,0,0,1,11,Beasiswa Aperti BUMN,0.1705918889,11476
3.44,2,1,5,1,0,0,3,13,Beasiswa Aperti BUMN,0.1570365683,12193
3.84,0,0,0,2,0,0,3,8,Beasiswa Aperti BUMN,0.185835214,10534
3.36,0,2,3,2,0,0,4,15,Beasiswa Aperti BUMN,0.1500033678,12522
3.19,0,0,4,1,0,0,9,7,Beasiswa Aperti BUMN,0.12030061,13506
3.85,2,0,4,2,0,0,8,7,Beasiswa Aperti BUMN,0.2022791125,9380
3.08,1,1,1,2,0,0,7,9,Beasiswa Aperti BUMN,0.09939918682,13852
3.91,2,0,5,0,0,0,3,4,Beasiswa Aperti BUMN,0.1992435948,9604
3.79,0,2,3,4,0,0,4,9,Beasiswa Aperti BUMN,0.2017850204,9407
3.82,2,1,5,0,0,0,2,19,Beasiswa Aperti BUMN,0.2113319044,8785
3.46,2,0,3,3,0,0,2,18,Beasiswa Aperti BUMN,0.1700217097,11522
3.69,0,0,3,3,0,0,3,0,Beasiswa Aperti BUMN,0.1702815551,11503
3.74,0,0,5,1,0,0,0,17,Beasiswa Aperti BUMN,0.1972792646,9741
3.27,0,1,3,1,0,0,9,15,Beasiswa Aperti BUMN,0.1437594328,12800
3.19,2,0,3,4,0,0,1,16,Beasiswa Aperti BUMN,0.1450244249,12735
3.5,2,0,1,3,0,0,7,11,Beasiswa Aperti BUMN,0.1587561247,12116
3.91,1,2,2,4,0,0,6,4,Beasiswa Aperti BUMN,0.2108336714,8819
3.07,1,1,1,4,0,0,9,11,Beasiswa Aperti BUMN,0.1300988516,13261
3.42,2,0,3,3,0,0,0,4,Beasiswa Aperti BUMN,0.1351421919,13113
3.88,0,0,4,1,0,0,8,14,Beasiswa Aperti BUMN,0.2121492441,8738
3.6,1,1,5,4,0,0,4,17,Beasiswa Aperti BUMN,0.2008432417,9482
3.97,0,2,2,4,0,0,1,2,Beasiswa Aperti BUMN,0.2118401826,8751
3.39,2,1,0,3,0,0,2,1,Beasiswa Aperti BUMN,0.1231441475,13436
3.31,0,1,3,1,0,0,6,19,Beasiswa Aperti BUMN,0.1535444843,12363
3.42,0,2,1,4,0,0,9,10,Beasiswa Aperti BUMN,0.1628942873,11898
3.28,2,0,3,2,0,0,5,8,Beasiswa Aperti BUMN,0.1211959834,13485
3.79,1,0,2,1,0,0,3,4,Beasiswa Aperti BUMN,0.1748354301,11211
3.83,1,2,0,1,0,0,2,14,Beasiswa Aperti BUMN,0.1929696413,10042
3.18,2,1,4,4,0,0,3,15,Beasiswa Aperti BUMN,0.1493512896,12546
3.01,2,0,4,4,0,0,8,11,Beasiswa Aperti BUMN,0.1352854732,13108
3.14,2,0,5,0,0,0,8,2,Beasiswa Aperti BUMN,0.1117575588,13687
3.64,0,1,2,1,0,0,4,15,Beasiswa Aperti BUMN,0.173869378,11275
3.28,2,2,1,1,0,0,2,9,Beasiswa Aperti BUMN,0.1106131421,13711
3.77,1,0,0,3,0,0,2,11,Beasiswa Aperti BUMN,0.1851289335,10586
3.06,2,0,1,3,0,0,0,8,Beasiswa Aperti BUMN,0.09071335343,13926
3.03,2,1,4,3,0,0,6,5,Beasiswa Aperti BUMN,0.1094995921,13731
3.59,0,0,1,3,0,0,9,5,Beasiswa Aperti BUMN,0.1648835558,11788
3.44,1,1,1,0,0,0,2,12,Beasiswa Aperti BUMN,0.1341298624,13151
3.97,2,0,2,2,0,0,5,9,Beasiswa Aperti BUMN,0.2095377655,8884
3.35,1,1,5,4,0,0,7,14,Beasiswa Aperti BUMN,0.1733198547,11312
3.31,2,0,4,1,0,0,4,4,Beasiswa Aperti BUMN,0.1178817893,13556
3.16,0,2,1,0,0,0,1,16,Beasiswa Aperti BUMN,0.1153330894,13611
3.17,0,1,1,3,0,0,2,7,Beasiswa Aperti BUMN,0.1024101915,13822
3.98,2,2,3,2,0,0,1,13,Beasiswa Aperti BUMN,0.2184973078,8361
3.1,2,1,3,0,0,0,0,0,Beasiswa Aperti BUMN,0.07385971418,13989
3.11,1,2,0,1,0,0,2,0,Beasiswa Aperti BUMN,0.07067358984,14002
3.26,0,2,4,4,0,0,7,15,Beasiswa Aperti BUMN,0.1645430845,11808
3.41,0,1,5,0,0,0,1,3,Beasiswa Aperti BUMN,0.1325119243,13198
3.64,0,0,5,3,0,0,9,14,Beasiswa Aperti BUMN,0.1987517723,9640
3.44,0,2,4,0,0,0,2,6,Beasiswa Aperti BUMN,0.1368006337,13055
3.06,0,0,1,2,0,0,7,18,Beasiswa Aperti BUMN,0.1276689384,13322
3.19,2,1,5,4,0,0,2,1,Beasiswa Aperti BUMN,0.1307420334,13245
3.67,0,0,3,1,0,0,7,8,Beasiswa Aperti BUMN,0.1711697881,11442
3.52,0,2,2,3,0,0,7,15,Beasiswa Aperti BUMN,0.1754182561,11173
3.03,1,0,0,2,0,0,2,19,Beasiswa Aperti BUMN,0.1199493579,13517
3.37,1,2,3,2,0,0,7,10,Beasiswa Aperti BUMN,0.1443848078,12767
3.11,0,0,0,2,0,0,4,11,Beasiswa Aperti BUMN,0.09725973847,13877
3.11,1,2,4,2,0,0,6,1,Beasiswa Aperti BUMN,0.1063973609,13772
3.45,0,1,2,3,0,0,2,18,Beasiswa Aperti BUMN,0.1663868223,11712
3.74,0,0,3,1,0,0,3,18,Beasiswa Aperti BUMN,0.1937614336,9991
3.44,1,1,2,1,0,0,4,3,Beasiswa Aperti BUMN,0.1259438197,13371
3.57,0,2,3,4,0,0,9,0,Beasiswa Aperti BUMN,0.1748547418,11210
3.01,0,1,1,1,0,0,8,10,Beasiswa Aperti BUMN,0.09362900972,13908
3.55,1,0,2,2,0,0,7,8,Beasiswa Aperti BUMN,0.1560363149,12248
3.27,2,2,3,2,0,0,5,0,Beasiswa Aperti BUMN,0.11523137,13615
3.48,2,2,0,2,0,0,4,19,Beasiswa Aperti BUMN,0.1682497819,11612
3.83,0,1,1,2,0,0,2,7,Beasiswa Aperti BUMN,0.1848437877,10606
3.48,1,2,5,2,0,0,0,6,Beasiswa Aperti BUMN,0.1533825523,12372
3.54,1,0,1,1,0,0,5,18,Beasiswa Aperti BUMN,0.1672210996,11668
3.57,2,0,1,4,0,0,6,15,Beasiswa Aperti BUMN,0.1810940618,10824
3.89,0,2,4,1,0,0,4,14,Beasiswa Aperti BUMN,0.2112142091,8794
3.22,0,1,1,4,0,0,2,8,Beasiswa Aperti BUMN,0.1214937856,13476
3.36,0,1,5,2,0,0,0,9,Beasiswa Aperti BUMN,0.1407904513,12912
3.45,1,0,4,2,0,0,0,12,Beasiswa Aperti BUMN,0.150635608,12498
3.77,1,1,4,1,0,0,7,0,Beasiswa Aperti BUMN,0.1825066994,10736
3.74,1,0,1,4,0,0,1,4,Beasiswa Aperti BUMN,0.1794724502,10930
3.29,1,0,0,2,0,0,4,16,Beasiswa Aperti BUMN,0.1336652593,13164
3.3,0,0,0,0,0,0,11,26,Beasiswa CIMB Niaga,0.1778127436,11044
3.2,26,0,0,0,0,0,3,4,Beasiswa CIMB Niaga,0.1396638042,12963
3.1,27,0,0,0,3,3,2,3,Beasiswa CIMB Niaga,0.2953730558,4899
3.65,25,0,0,0,0,0,5,14,Beasiswa CIMB Niaga,0.1969580278,9762
3.78,30,0,0,0,1,1,0,21,Beasiswa CIMB Niaga,0.2535597398,6680
3.85,14,0,0,0,1,1,13,14,Beasiswa CIMB Niaga,0.2421182841,7167
3.95,7,0,0,0,3,3,17,13,Beasiswa CIMB Niaga,0.354887003,2684
3.08,19,0,0,0,3,3,13,20,Beasiswa CIMB Niaga,0.3238719552,3707
3.62,18,0,0,0,1,1,11,20,Beasiswa CIMB Niaga,0.2321196396,7631
3.59,16,0,0,0,3,3,1,19,Beasiswa CIMB Niaga,0.3256673117,3637
3.92,29,0,0,0,2,2,3,7,Beasiswa CIMB Niaga,0.2896681981,5144
3.93,17,0,0,0,0,0,10,25,Beasiswa CIMB Niaga,0.2431443905,7107
3.74,15,0,0,0,2,2,3,26,Beasiswa CIMB Niaga,0.2905739624,5099
3.8,22,0,0,0,1,1,13,29,Beasiswa CIMB Niaga,0.2778628768,5665
3.1,9,0,0,0,2,2,19,26,Beasiswa CIMB Niaga,0.2777086695,5672
3.32,20,0,0,0,2,2,9,22,Beasiswa CIMB Niaga,0.2671731668,6096
3.07,8,0,0,0,0,0,15,10,Beasiswa CIMB Niaga,0.1303907848,13252
3.31,29,0,0,0,2,2,21,23,Beasiswa CIMB Niaga,0.307045193,4393
3.12,0,0,0,0,2,2,1,20,Beasiswa CIMB Niaga,0.2257810719,7958
3.19,6,0,0,0,2,2,1,3,Beasiswa CIMB Niaga,0.2033015029,9304
3.12,19,0,0,0,0,0,21,1,Beasiswa CIMB Niaga,0.1686701136,11596
3.47,16,0,0,0,2,2,12,3,Beasiswa CIMB Niaga,0.2470722506,6944
3.22,18,0,0,0,3,3,0,22,Beasiswa CIMB Niaga,0.3143533583,4092
3.04,11,0,0,0,3,3,11,14,Beasiswa CIMB Niaga,0.3023490266,4616
3.81,20,0,0,0,3,3,11,28,Beasiswa CIMB Niaga,0.3698699559,2339
3.74,9,0,0,0,1,1,11,1,Beasiswa CIMB Niaga,0.2059643496,9123
3.43,7,0,0,0,0,0,14,16,Beasiswa CIMB Niaga,0.1706239127,11475
3.39,19,0,0,0,0,0,16,7,Beasiswa CIMB Niaga,0.1733206693,11311
3.06,21,0,0,0,1,1,19,8,Beasiswa CIMB Niaga,0.1975308387,9719
3.43,22,0,0,0,0,0,16,23,Beasiswa CIMB Niaga,0.2138776927,8627
3.21,4,0,0,0,1,1,8,0,Beasiswa CIMB Niaga,0.1364058494,13069
3.3,0,0,0,0,1,1,4,10,Beasiswa CIMB Niaga,0.1481451785,12597
3.22,10,0,0,0,1,1,12,25,Beasiswa CIMB Niaga,0.2072736298,9036
3.52,17,0,0,0,3,3,9,20,Beasiswa CIMB Niaga,0.3341653782,3315
3.78,14,0,0,0,2,2,5,11,Beasiswa CIMB Niaga,0.267542384,6079
3.97,10,0,0,0,2,2,1,9,Beasiswa CIMB Niaga,0.2747442382,5787
3.74,2,0,0,0,2,2,6,12,Beasiswa CIMB Niaga,0.2591793427,6445
3.76,18,0,0,0,1,1,3,23,Beasiswa CIMB Niaga,0.2404217427,7241
3,19,0,0,0,0,0,3,11,Beasiswa CIMB Niaga,0.1147114598,13629
3.85,12,0,0,0,0,0,19,6,Beasiswa CIMB Niaga,0.2184950218,8362
3.28,0,0,0,0,2,2,7,12,Beasiswa CIMB Niaga,0.2247126609,8021
3.64,2,0,0,0,0,0,8,7,Beasiswa CIMB Niaga,0.159462514,12080
3.42,15,0,0,0,3,3,13,17,Beasiswa CIMB Niaga,0.3289659055,3497
3.86,15,0,0,0,0,0,19,9,Beasiswa CIMB Niaga,0.2255979088,7971
3.06,15,0,0,0,1,1,0,23,Beasiswa CIMB Niaga,0.1792805178,10941
3.49,29,0,0,0,2,2,7,15,Beasiswa CIMB Niaga,0.2738075487,5835
3.29,12,0,0,0,3,3,16,10,Beasiswa CIMB Niaga,0.3159688313,4031
3.24,0,0,0,0,2,2,20,3,Beasiswa CIMB Niaga,0.2425774291,7144
3.57,30,0,0,0,2,2,1,6,Beasiswa CIMB Niaga,0.2622558597,6311
3.22,20,0,0,0,3,3,2,9,Beasiswa CIMB Niaga,0.2978404982,4799
3.45,11,0,0,0,0,0,10,25,Beasiswa CIMB Niaga,0.1913320483,10176
3.05,26,0,0,0,3,3,15,21,Beasiswa CIMB Niaga,0.3356286501,3267
3.17,22,0,0,0,1,1,18,15,Beasiswa CIMB Niaga,0.2131612667,8678
3.53,29,0,0,0,1,1,11,19,Beasiswa CIMB Niaga,0.2405533926,7233
3.61,3,0,0,0,0,0,0,2,Beasiswa CIMB Niaga,0.1408698807,12908
3.7,23,0,0,0,0,0,15,16,Beasiswa CIMB Niaga,0.220394001,8253
3.83,0,0,0,0,0,0,7,6,Beasiswa CIMB Niaga,0.1817160722,10792
3.1,0,0,0,0,1,1,16,11,Beasiswa CIMB Niaga,0.1685656239,11602
3.74,15,0,0,0,3,3,7,2,Beasiswa CIMB Niaga,0.3184499159,3921
3.99,14,0,0,0,1,1,0,2,Beasiswa CIMB Niaga,0.226275669,7926
3.48,23,0,0,0,0,0,12,1,Beasiswa CIMB Niaga,0.1727188604,11356
3.32,2,0,0,0,1,1,8,17,Beasiswa CIMB Niaga,0.1752287146,11185
3.88,31,0,0,0,1,1,15,4,Beasiswa CIMB Niaga,0.2602660976,6396
3.06,6,0,0,0,2,2,11,17,Beasiswa CIMB Niaga,0.2333433781,7581
3.26,12,0,0,0,1,1,6,11,Beasiswa CIMB Niaga,0.1601257693,12045
3.9,22,0,0,0,0,0,6,27,Beasiswa CIMB Niaga,0.2452130994,7025
3.99,17,0,0,0,1,1,2,9,Beasiswa CIMB Niaga,0.2372420478,7388
3.55,17,0,0,0,2,2,10,9,Beasiswa CIMB Niaga,0.2567689872,6550
3.21,14,0,0,0,0,0,20,4,Beasiswa CIMB Niaga,0.1630222597,11892
3.07,1,0,0,0,1,1,7,5,Beasiswa CIMB Niaga,0.1245998603,13407
3.98,29,0,0,0,2,2,12,5,Beasiswa CIMB Niaga,0.3038997851,4529
3.84,13,0,0,0,0,0,20,4,Beasiswa CIMB Niaga,0.2195410246,8293
3.7,28,0,0,0,1,1,3,29,Beasiswa CIMB Niaga,0.2640334529,6230
3.75,31,0,0,0,0,0,2,14,Beasiswa CIMB Niaga,0.2161574063,8490
3.93,16,0,0,0,1,1,16,18,Beasiswa CIMB Niaga,0.2654640302,6172
3.7,31,0,0,0,0,0,6,18,Beasiswa CIMB Niaga,0.2223202998,8147
3.23,4,0,0,0,0,0,11,26,Beasiswa CIMB Niaga,0.1740081683,11263
3.32,31,0,0,0,1,1,10,2,Beasiswa CIMB Niaga,0.2025598762,9370
3.01,5,0,0,0,2,2,6,15,Beasiswa CIMB Niaga,0.2174528759,8417
3.99,18,0,0,0,1,1,8,24,Beasiswa CIMB Niaga,0.2704124352,5967
3.76,26,0,0,0,2,2,2,9,Beasiswa CIMB Niaga,0.2742959351,5812
3.81,10,0,0,0,0,0,1,18,Beasiswa CIMB Niaga,0.1977083558,9702
3.17,8,0,0,0,1,1,17,18,Beasiswa CIMB Niaga,0.1971582458,9751
3.37,25,0,0,0,2,2,5,3,Beasiswa CIMB Niaga,0.2416059906,7193
3.37,24,0,0,0,0,0,16,20,Beasiswa CIMB Niaga,0.2056871132,9139
3.39,0,0,0,0,1,1,1,14,Beasiswa CIMB Niaga,0.1637661204,11842
3.17,2,0,0,0,2,2,7,21,Beasiswa CIMB Niaga,0.2380208942,7354
3.14,6,0,0,0,0,0,21,4,Beasiswa CIMB Niaga,0.1538485032,12344
3.1,10,0,0,0,3,3,17,24,Beasiswa CIMB Niaga,0.3326449894,3366
3.55,11,0,0,0,0,0,10,17,Beasiswa CIMB Niaga,0.1786451219,10991
4,5,0,0,0,3,3,19,25,Beasiswa CIMB Niaga,0.379346489,2087
3.5,30,0,0,0,2,2,8,9,Beasiswa CIMB Niaga,0.2687620779,6038
3.56,13,0,0,0,0,0,2,25,Beasiswa CIMB Niaga,0.1924038176,10090
3.93,29,0,0,0,2,2,8,15,Beasiswa CIMB Niaga,0.3064071047,4421
3.82,0,0,0,0,3,3,15,1,Beasiswa CIMB Niaga,0.3269055037,3577
3.05,29,0,0,0,3,3,10,1,Beasiswa CIMB Niaga,0.3043100563,4514
3.86,1,0,0,0,3,3,12,0,Beasiswa CIMB Niaga,0.323960989,3703
3.66,9,0,0,0,2,2,18,12,Beasiswa CIMB Niaga,0.2793555627,5606
3.67,0,0,0,0,2,2,0,20,Beasiswa CIMB Niaga,0.261023672,6366
3.79,29,0,0,0,2,2,2,13,Beasiswa CIMB Niaga,0.2861229431,5307
3.4,23,0,0,0,3,3,2,10,Beasiswa CIMB Niaga,0.3101394728,4269
3.06,6,0,0,0,1,1,20,2,Beasiswa CIMB Niaga,0.1745540132,11227
3.73,0,0,0,0,3,3,17,23,Beasiswa CIMB Niaga,0.3547752689,2688
3.87,1,0,0,0,3,3,12,1,Beasiswa CIMB Niaga,0.3254193332,3650
3.66,19,0,0,0,0,0,7,6,Beasiswa CIMB Niaga,0.1778379462,11040
3.85,0,0,0,0,1,1,17,6,Beasiswa CIMB Niaga,0.2324379471,7619
3.86,11,0,0,0,2,2,7,10,Beasiswa CIMB Niaga,0.2731708127,5863
3.8,27,0,0,0,0,0,4,10,Beasiswa CIMB Niaga,0.209217519,8910
3.23,0,0,0,0,0,0,3,9,Beasiswa CIMB Niaga,0.09545142855,13896
3.58,21,0,0,0,1,1,17,20,Beasiswa CIMB Niaga,0.2470510746,6947
3.92,24,0,0,0,3,3,3,28,Beasiswa CIMB Niaga,0.3686226947,2365
3.2,23,0,0,0,2,2,12,15,Beasiswa CIMB Niaga,0.2565869299,6559
3.62,15,0,0,0,1,1,6,29,Beasiswa CIMB Niaga,0.2434624666,7092
3.7,28,0,0,0,2,2,1,18,Beasiswa CIMB Niaga,0.2851196571,5355
3.46,17,0,0,0,2,2,15,26,Beasiswa CIMB Niaga,0.2926531833,5011
3.82,23,0,0,0,2,2,6,27,Beasiswa CIMB Niaga,0.3100238054,4274
4,17,0,0,0,3,3,4,11,Beasiswa CIMB Niaga,0.3426190522,3040
3.36,19,0,0,0,3,3,13,26,Beasiswa CIMB Niaga,0.3459627165,2920
3.38,17,0,0,0,0,0,12,25,Beasiswa CIMB Niaga,0.1976534817,9706
3.54,5,0,0,0,3,3,19,4,Beasiswa CIMB Niaga,0.3231447869,3733
3.83,27,0,0,0,0,0,20,3,Beasiswa CIMB Niaga,0.2356438836,7465
3.4,24,0,0,0,1,1,16,10,Beasiswa CIMB Niaga,0.2166047839,8468
3.62,10,0,0,0,1,1,0,3,Beasiswa CIMB Niaga,0.1789742795,10969
3.39,1,0,0,0,1,1,12,10,Beasiswa CIMB Niaga,0.175766623,11153
3.52,2,0,0,0,3,3,6,17,Beasiswa CIMB Niaga,0.3157181492,4044
3.24,4,0,0,0,0,0,7,4,Beasiswa CIMB Niaga,0.09819093571,13866
3.01,0,0,0,0,1,1,16,24,Beasiswa CIMB Niaga,0.1994601144,9581
3.84,19,0,0,0,1,1,12,19,Beasiswa CIMB Niaga,0.2537617931,6671
3.97,2,0,0,0,1,1,21,15,Beasiswa CIMB Niaga,0.2673977949,6088
3.87,3,0,0,0,2,2,15,7,Beasiswa CIMB Niaga,0.2797593075,5585
3.6,3,0,0,0,3,3,10,17,Beasiswa CIMB Niaga,0.3261927788,3611
3.58,25,0,0,0,0,0,16,7,Beasiswa CIMB Niaga,0.2020953824,9389
3.21,26,0,0,0,1,1,8,11,Beasiswa CIMB Niaga,0.1893239352,10304
3.87,11,0,0,0,0,0,15,8,Beasiswa CIMB Niaga,0.2112176724,8791
3.48,18,0,0,0,1,1,19,19,Beasiswa CIMB Niaga,0.2387057191,7318
3.18,0,0,0,0,0,0,1,2,Beasiswa CIMB Niaga,0.07137669572,13999
3.07,29,0,0,0,0,0,14,24,Beasiswa CIMB Niaga,0.2045438127,9203
3.47,31,0,0,0,0,0,17,14,Beasiswa CIMB Niaga,0.2177133441,8405
3.47,3,0,0,0,2,2,2,4,Beasiswa CIMB Niaga,0.2226513484,8129
3.64,4,0,0,0,2,2,6,22,Beasiswa CIMB Niaga,0.2701621993,5978
3.55,6,0,0,0,3,3,9,8,Beasiswa CIMB Niaga,0.310480101,4257
3.18,10,0,0,0,0,0,15,23,Beasiswa CIMB Niaga,0.1768346149,11092
3.31,8,0,0,0,3,3,19,2,Beasiswa CIMB Niaga,0.311686533,4200
3.71,6,0,0,0,2,2,14,11,Beasiswa CIMB Niaga,0.2707660689,5955
3.53,20,0,0,0,2,2,16,16,Beasiswa CIMB Niaga,0.2821378739,5483
3.91,30,0,0,0,2,2,10,23,Beasiswa CIMB Niaga,0.3223640603,3769
3.05,1,0,0,0,1,1,19,2,Beasiswa CIMB Niaga,0.1669977852,11681
3.42,12,0,0,0,1,1,20,16,Beasiswa CIMB Niaga,0.2239873714,8057
3.44,0,0,0,0,3,3,6,2,Beasiswa CIMB Niaga,0.2920781295,5037
3.93,22,0,0,0,3,3,9,15,Beasiswa CIMB Niaga,0.3538690261,2714
3.72,10,0,0,0,0,0,14,12,Beasiswa CIMB Niaga,0.1963439512,9805
3.22,11,0,0,0,2,2,21,26,Beasiswa CIMB Niaga,0.2895336487,5149
3.44,7,0,0,0,1,1,3,22,Beasiswa CIMB Niaga,0.1958999629,9848
3.58,11,0,0,0,0,0,2,12,Beasiswa CIMB Niaga,0.1584069724,12140
3.62,9,0,0,0,2,2,7,8,Beasiswa CIMB Niaga,0.2485095296,6879
3.74,10,0,0,0,0,0,4,4,Beasiswa CIMB Niaga,0.1692680283,11566
3.16,28,0,0,0,2,2,17,8,Beasiswa CIMB Niaga,0.2637723281,6242
3.31,17,0,0,0,3,3,2,5,Beasiswa CIMB Niaga,0.2942541574,4952
3.33,14,0,0,0,1,1,6,25,Beasiswa CIMB Niaga,0.2071532841,9041
3.82,5,0,0,0,0,0,8,16,Beasiswa CIMB Niaga,0.1990037535,9620
3.85,29,0,0,0,2,2,3,10,Beasiswa CIMB Niaga,0.2876298653,5248
3.95,22,0,0,0,0,0,14,8,Beasiswa CIMB Niaga,0.2301329557,7722
3.37,22,0,0,0,3,3,16,4,Beasiswa CIMB Niaga,0.3211848555,3809
3.03,0,0,0,0,3,3,3,17,Beasiswa CIMB Niaga,0.2906053293,5097
3.63,7,0,0,0,1,1,5,2,Beasiswa CIMB Niaga,0.1811516436,10820
3.34,9,0,0,0,3,3,19,22,Beasiswa CIMB Niaga,0.3416570169,3076
3.45,23,0,0,0,0,0,16,28,Beasiswa CIMB Niaga,0.2300714499,7727
3.63,27,0,0,0,3,3,15,22,Beasiswa CIMB Niaga,0.3624849701,2516
3.58,8,0,0,0,1,1,7,1,Beasiswa CIMB Niaga,0.1785169437,11002
3.42,10,0,0,0,2,2,5,16,Beasiswa CIMB Niaga,0.2438789368,7074
3.36,19,0,0,0,2,2,11,11,Beasiswa CIMB Niaga,0.2509246968,6791
3.06,29,0,0,0,0,0,0,0,Beasiswa CIMB Niaga,0.1362954172,13072
3.6,23,0,0,0,0,0,5,1,Beasiswa CIMB Niaga,0.1719256365,11400
3.75,24,0,0,0,3,3,19,1,Beasiswa CIMB Niaga,0.3451587951,2952
